customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,LongTermContract,tenure_group,AvgMonthlySpend,isNewCustomer,MultipleServices,LowSpender,Contract_Month-to-month,HighRiskChurn
4303-ZUDXC,Male,No,Yes,No,66,0,Yes,No,Yes,No,No,0,0,No,-1.3571898427743727,1.4686764136468797,Yes,True,False,False,False,True,0,False,True,49-72,-0.1143664625274798,0,0,1,0,0
4304-TSPVK,Female,No,Yes,No,68,1,Yes,Yes,Yes,Yes,Yes,1,1,No,1.635476850705253,1.9925321803640654,No,False,True,False,False,False,1,False,True,49-72,-0.07481627289019391,0,4,0,0,0
4304-WVEJH,Female,Yes,No,Yes,65,0,No,No,No,Yes,No,1,0,Yes,1.8075509514735213,-0.19224389631980615,No,True,False,True,False,False,0,True,True,49-72,-0.2658905067140601,0,1,0,0,0
4304-XUMGI,Male,Yes,Yes,Yes,50,1,Yes,Yes,Yes,Yes,No,0,1,Yes,0.2890308850480361,0.3461915106077751,No,False,True,False,False,False,0,False,True,49-72,-0.17162636700928846,0,2,0,0,0
4304-ZGUEX,Female,Yes,Yes,Yes,69,0,Yes,Yes,No,No,No,1,1,Yes,-0.24107928759436523,-0.9897719153771966,No,False,False,False,False,False,0,True,False,49-72,-0.34171852011532067,0,2,0,1,0
4305-LPTVV,Male,Yes,Yes,No,8,0,No,Yes,No,No,Yes,0,1,Yes,0.9983284578999133,-0.4090960849588399,Yes,False,True,False,True,False,0,True,True,0-12,0.25338052310760617,1,1,0,0,0
4307-CEBGV,Female,No,Yes,No,48,1,No,No,No,No,No,0,0,Yes,0.5908380184821442,1.356325976406367,Yes,True,False,False,True,False,0,False,True,25-48,-0.035770868178364536,0,1,0,0,0
4307-KRUZP,Male,Yes,No,No,63,0,No,No,No,No,Yes,0,0,Yes,-0.9883144574660183,-0.3252826014578552,Yes,True,False,True,False,False,0,True,True,49-72,-0.27567966830726537,0,0,1,0,0
4307-KTUMW,Male,No,Yes,No,53,1,Yes,Yes,No,Yes,No,0,1,No,0.9241469065844592,0.8402656702229061,Yes,False,False,False,True,False,1,False,False,49-72,-0.12572784284819166,0,3,0,1,1
4307-KWMXE,Male,No,No,No,10,0,No,No,Yes,No,Yes,0,0,No,-1.0455595815405012,-1.0592227541553316,No,False,False,False,True,False,0,False,False,0-12,-0.2648815601026013,1,0,1,1,1
4308-LVJGP,Male,Yes,Yes,No,57,1,Yes,No,No,Yes,Yes,0,1,No,0.6453733141980718,2.0328032674489993,Yes,False,True,False,True,False,1,False,True,49-72,-0.015119830872681657,0,3,0,0,0
4310-IGRUQ,Male,No,No,Yes,39,0,Yes,Yes,No,No,No,0,1,No,1.490839762067358,0.4295341548433303,No,False,False,False,False,False,1,False,False,25-48,-0.10496958480042508,0,2,0,1,0
4310-KEDTB,Female,No,No,Yes,26,0,No,No,No,Yes,No,0,0,Yes,-1.2471030657080595,-0.8968036788544638,No,False,False,False,False,True,0,False,False,25-48,-0.2866093306784005,0,0,1,1,0
4310-LCAOE,Female,Yes,No,No,61,1,No,No,Yes,No,No,0,0,No,0.40521477592109884,0.18452987238607682,Yes,False,True,False,False,False,0,False,True,49-72,-0.222047826592967,0,1,0,0,0
4311-QTTAI,Female,No,No,No,16,1,No,No,No,No,No,0,0,No,-1.6010743950443591,-1.0978111026481645,No,True,False,True,False,False,0,True,True,13-24,-0.31592346559398876,0,1,1,0,0
4312-GVYNH,Female,No,Yes,No,70,0,No,Yes,No,Yes,Yes,0,1,Yes,-0.567952333345111,0.1610288516594072,No,False,True,False,False,False,0,False,True,49-72,-0.2420693565329191,0,1,0,0,0
4312-KFRXN,Male,No,Yes,No,72,1,Yes,No,No,No,No,0,0,No,-1.3961436254286068,-0.5183307945385515,No,False,True,False,False,True,0,True,True,49-72,-0.3027558268537152,0,1,1,0,0
4315-MURBD,Female,No,No,No,12,1,No,Yes,No,No,Yes,1,1,Yes,1.093511178994172,-0.7598713377040345,Yes,False,False,False,False,False,1,False,False,0-12,-0.12940654614301467,0,4,0,1,0
4316-QQHBW,Female,Yes,No,No,71,0,No,No,Yes,No,No,0,0,No,-1.1241446039386078,-0.5881009851662826,No,False,True,False,False,True,0,False,True,49-72,-0.30789646740921356,0,0,1,0,0
4316-XCSLJ,Male,No,No,Yes,17,1,No,Yes,No,No,No,0,0,Yes,-0.552709548828237,-0.8721153243280148,No,False,False,False,False,True,0,False,False,13-24,-0.23792278593760116,0,1,0,1,0
4317-VTEOA,Male,No,No,No,1,1,No,No,Yes,No,No,0,0,Yes,-0.5374667643113626,-1.19803845236748,Yes,False,False,False,True,False,0,False,False,0-12,-0.2355876471957105,1,1,0,1,1
4317-WCKWA,Female,Yes,Yes,Yes,71,1,No,Yes,No,Yes,No,1,0,No,1.2899737349894387,-0.23578219848137472,No,False,False,False,False,True,1,False,False,49-72,-0.2777314525892036,0,3,0,1,0
4318-OOYSJ,Male,Yes,No,No,43,0,Yes,No,Yes,No,No,0,0,No,0.9207596211362646,1.594091616939448,Yes,True,False,False,True,False,1,False,True,25-48,0.03576378216980697,0,1,0,0,0
4318-RAJVY,Female,No,No,No,10,1,No,No,No,No,No,0,0,Yes,-1.5858316105274852,-1.137648198758007,No,True,False,False,False,True,0,True,True,0-12,-0.31255572337630505,1,1,1,0,0
4320-QMLLA,Male,No,No,No,7,1,No,No,No,No,No,1,0,No,-0.3985880609353981,-1.0671656078504081,No,False,False,False,False,True,0,False,False,0-12,-0.230201037406423,1,2,0,1,0
4320-YXNIN,Female,No,Yes,No,4,1,No,No,No,No,No,0,0,Yes,1.3045390624166737,-0.28446697852681524,Yes,False,False,False,False,False,0,True,False,0-12,1.0580609153513731,1,1,0,1,0
4322-FBSSV,Male,Yes,No,No,5,1,Yes,Yes,Yes,Yes,No,0,0,Yes,-0.03919707488198776,-0.9571488956646349,No,True,False,True,False,False,0,True,True,0-12,-0.04376602820166724,1,1,0,0,0
4322-RCYMT,Male,No,Yes,Yes,68,1,Yes,No,Yes,Yes,Yes,0,1,Yes,0.3110482404612985,0.948661057633808,Yes,True,False,False,False,False,0,False,True,49-72,-0.16813398035609528,0,2,0,0,0
4323-CSGLJ,Female,Yes,No,Yes,68,1,Yes,Yes,No,Yes,Yes,0,1,No,-1.1549689015171756,0.13521457715040874,No,False,False,False,True,False,1,False,False,49-72,-0.24085268964118034,0,3,1,1,1
4323-ELYYB,Male,No,Yes,Yes,13,1,No,No,No,No,No,0,0,No,-1.5790570396310966,-1.1293368621595505,No,True,False,False,False,True,0,True,True,13-24,-0.3200558151227756,0,1,1,0,0
4323-OHFOW,Female,Yes,Yes,No,70,1,Yes,No,Yes,No,Yes,1,1,Yes,1.3187656612990897,1.7271426048409428,No,True,False,False,False,False,1,False,True,49-72,-0.10606545926893877,0,4,0,0,0
4323-SADQS,Male,No,Yes,Yes,7,0,No,Yes,No,No,Yes,0,0,Yes,-1.0879006496429293,-1.1044847374538216,Yes,False,False,False,True,False,0,False,False,0-12,-0.2626095840924662,1,0,1,1,1
4324-AHJKS,Female,No,No,No,5,1,No,Yes,No,Yes,No,0,0,No,-0.3664088491775528,-1.0958253892243954,No,False,False,True,False,False,0,False,False,0-12,-0.21236655905456422,1,1,0,1,0
4324-BZCKL,Female,No,Yes,Yes,10,1,No,No,Yes,Yes,No,0,0,Yes,-0.37487706279803845,-0.9931005442710612,No,False,False,False,False,True,0,False,False,0-12,-0.22468642896867722,1,1,0,1,0
4325-NFSKC,Male,Yes,No,No,19,1,Yes,Yes,No,No,No,1,0,Yes,0.8123664867940483,-0.5391705498519223,Yes,False,False,False,True,False,1,False,False,13-24,-0.14444942824043042,0,3,0,1,1
4327-PHJRH,Female,Yes,Yes,No,50,0,Yes,No,No,No,No,1,0,Yes,1.3170720185749927,1.6534255528925657,Yes,False,True,False,False,True,1,False,True,49-72,-0.012695067392013438,0,2,0,0,0
4327-SNTYQ,Male,Yes,No,Yes,33,1,Yes,No,No,No,Yes,1,1,No,0.8550462834412962,-0.005889809317176635,Yes,False,False,False,False,True,0,False,False,25-48,-0.13846468618806979,0,3,0,1,0
4328-VUFWD,Female,No,No,No,39,1,No,No,No,No,Yes,0,1,No,-0.24785385849075384,-0.31433456497299195,No,True,False,False,True,False,0,False,True,25-48,-0.22091612120112583,0,2,0,0,0
4329-UMWXR,Female,Yes,No,No,47,1,Yes,No,No,No,Yes,1,1,No,1.1680314588544451,0.933123361874625,No,False,False,False,False,True,0,True,False,25-48,-0.08356844858861923,0,3,0,1,0
4329-YPDDQ,Male,No,No,No,20,1,No,Yes,Yes,Yes,Yes,1,1,Yes,1.4085287256762378,-0.31656593366568103,No,False,False,False,False,False,1,False,False,13-24,-0.08766209803504309,0,4,0,1,0
4332-MUOEZ,Male,Yes,Yes,Yes,20,1,No,Yes,No,Yes,Yes,0,1,No,0.937696048377236,-0.47435850140189106,No,True,False,True,False,False,1,False,True,13-24,-0.1356224805087717,0,3,0,0,0
4334-HOWRP,Male,Yes,Yes,No,72,0,No,Yes,Yes,Yes,Yes,1,1,Yes,-0.05647223066777816,0.6424312936527539,No,False,True,True,False,False,0,False,True,49-72,-0.2047534048741932,0,2,0,0,0
4335-BSMJS,Female,No,No,No,62,1,Yes,No,No,No,No,0,0,Yes,-1.3825944836358297,-0.5784958641515149,No,False,True,True,False,False,0,True,True,49-72,-0.29911586528818185,0,1,1,0,0
4335-UPJSI,Female,No,No,Yes,24,1,No,No,No,No,No,0,0,No,-1.5875252532515822,-1.0148819781152913,No,False,True,False,False,True,0,True,True,13-24,-0.3102431552021913,0,1,1,0,0
4337-DBOPL,Male,Yes,Yes,Yes,26,1,Yes,No,No,Yes,No,0,1,Yes,1.7218526296342065,-0.8873746107824219,Yes,False,True,True,False,False,0,True,True,25-48,-0.2844047727598145,0,2,0,0,0
4337-ITQCC,Male,Yes,No,Yes,34,0,Yes,No,No,No,No,0,1,Yes,0.865885596875518,0.3675962730396617,Yes,False,True,False,True,False,1,False,True,25-48,-0.07826005352067186,0,2,0,0,0
4337-SPMIT,Male,Yes,Yes,Yes,32,0,No,No,No,No,No,0,1,Yes,-0.6424726132053846,-0.09903819303711743,Yes,False,True,False,False,True,0,True,True,25-48,-0.14917744849255707,0,1,0,0,0
4338-EYCER,Male,No,Yes,No,21,1,No,No,No,No,No,1,0,No,-0.4070562745558837,-0.7581312795491852,No,False,False,False,False,False,0,False,False,13-24,-0.22854179566714852,0,2,0,1,0
4339-ANOFT,Male,Yes,No,No,68,0,Yes,No,No,Yes,No,0,0,Yes,0.05496946057781261,1.0395535071341677,No,False,True,False,True,False,0,True,True,49-72,-0.16000857595641294,0,0,0,0,0
4342-HENTK,Female,Yes,No,No,2,1,No,No,No,No,No,0,0,Yes,0.13660303987929456,-1.160535081312377,Yes,False,False,False,True,False,1,False,False,0-12,-0.18475262840868883,1,2,0,1,1
4342-HFXWS,Female,No,Yes,Yes,48,1,No,Yes,No,Yes,Yes,1,0,No,0.10442382812144903,0.019142462585760214,No,True,False,False,False,False,0,False,True,25-48,-0.20511722819306538,0,2,0,0,0
4342-MSXHH,Male,No,No,No,39,0,Yes,Yes,No,Yes,Yes,1,0,Yes,1.3143621902164373,1.395606253906658,No,False,True,True,False,False,0,True,True,25-48,0.04561170839793109,0,1,0,0,0
4343-EJVQB,Male,No,No,No,7,1,No,Yes,No,No,No,0,0,No,0.26193260146248165,-1.0003473747041978,No,False,False,False,False,True,1,False,False,0-12,-0.17217498343865287,1,2,0,1,0
4344-TDTYZ,Male,Yes,Yes,Yes,39,1,Yes,Yes,Yes,No,No,0,0,Yes,-0.5920020600272902,1.5610755487966144,Yes,False,False,False,False,True,0,True,False,25-48,0.07140334489515326,0,1,0,1,0
4349-GFQHK,Male,No,No,No,1,1,Yes,No,No,Yes,No,0,0,No,-0.4155244881763694,-1.1965645207539608,Yes,False,False,False,True,False,0,False,False,0-12,-0.22662774180362835,1,1,0,1,1
4350-ZTLPI,Female,No,Yes,No,53,1,Yes,No,Yes,Yes,Yes,1,1,Yes,1.4339333665376948,1.122359804032581,No,True,False,False,False,False,1,False,True,49-72,-0.09337262893233943,0,4,0,0,0
4351-QLCSU,Female,No,No,No,1,1,No,No,No,No,No,1,0,Yes,-0.3935071327631068,-1.1962983942126308,Yes,False,False,True,False,False,0,False,False,0-12,-0.2250099811078357,1,2,0,1,0
4351-ZUVSP,Female,No,Yes,Yes,53,1,Yes,No,No,Yes,No,1,0,No,-0.06832772973645834,-1.0508295324672354,No,False,False,False,True,False,1,False,False,49-72,-0.3426298712312538,0,3,0,1,1
4352-HQMNO,Male,Yes,Yes,Yes,11,1,No,No,No,No,No,1,1,Yes,0.570853034337798,-0.837486119919274,No,False,True,True,False,False,1,False,True,0-12,-0.15116316489905357,1,4,0,0,0
4353-HYOJD,Female,No,Yes,Yes,27,1,No,No,Yes,No,No,0,0,No,-0.567952333345111,-0.6717629812514335,No,False,False,False,False,True,0,False,False,25-48,-0.23873098849066934,0,1,0,1,0
4355-CVPVS,Female,No,Yes,Yes,56,1,No,No,No,No,No,1,1,No,0.7547826341747463,0.8152088327930772,No,True,False,False,False,False,1,False,True,49-72,-0.14109975600738384,0,4,0,0,0
4355-HBJHH,Male,No,Yes,Yes,67,1,Yes,Yes,No,Yes,No,1,1,Yes,0.4431523729408747,0.948435873637298,Yes,False,True,False,True,False,0,False,True,49-72,-0.16526241961270746,0,3,0,0,0
4355-UABME,Male,No,No,No,6,1,Yes,No,No,No,No,0,0,Yes,1.3814304420906838,-0.34650312243805176,No,False,False,False,True,False,1,False,False,0-12,0.5218893916178717,1,2,0,1,1
4356-IUQDB,Male,Yes,Yes,No,35,1,Yes,No,Yes,Yes,No,0,0,Yes,0.4631373570852209,0.8189141330992856,No,False,False,False,True,False,0,False,False,25-48,-0.00797760609272194,0,1,0,1,1
4358-PNRID,Female,Yes,No,No,29,0,No,No,No,No,No,1,0,No,-0.17536594989939674,1.431738049710292,Yes,False,True,False,True,False,1,False,True,25-48,0.19370596547364027,0,2,0,0,0
4358-ZWXFB,Male,Yes,Yes,No,18,0,No,No,No,No,No,0,1,No,1.2080014271431376,-0.5729440550739253,Yes,False,False,False,True,False,0,False,False,13-24,-0.1437748882544069,0,1,0,1,1
4359-INNWN,Female,No,No,No,17,1,No,No,No,No,No,0,0,No,-1.5773633969069996,-1.0804719349169023,No,True,False,True,False,False,0,True,True,13-24,-0.31242762015378756,0,1,1,0,0
4360-PNRQB,Male,No,No,No,18,1,Yes,No,No,No,No,0,0,Yes,0.30427366956490987,-0.6476478223524642,No,False,False,False,False,False,1,False,False,13-24,-0.1690036589000753,0,2,0,1,0
4360-QRAVE,Male,Yes,No,No,37,0,No,No,Yes,Yes,No,0,0,No,-1.0150740125067528,-0.6804223294808597,No,False,False,False,True,False,0,False,False,25-48,-0.2734419021461176,0,0,1,1,1
4360-RCJRJ,Female,Yes,No,Yes,22,1,No,No,No,Yes,Yes,0,0,No,0.36930955017023964,-0.6872597344657967,No,False,True,False,False,True,0,True,True,13-24,-0.21502059163661283,0,1,0,0,0
4361-BKAXE,Female,No,No,No,41,1,Yes,Yes,Yes,Yes,Yes,1,1,Yes,1.6219277089124757,0.6348364515886471,Yes,False,False,False,False,False,1,False,False,25-48,-0.08706325340975248,0,4,0,1,0
4361-FEBGN,Male,No,No,No,48,1,No,No,No,No,No,0,0,No,-1.5739761114588051,-0.8163720495556094,No,False,True,True,False,False,0,True,True,25-48,-0.3109301849848596,0,1,1,0,0
4361-JEIVL,Male,No,No,Yes,1,1,No,No,No,No,No,0,0,Yes,-0.752559390271698,-1.200638303963549,Yes,False,False,False,True,False,0,False,False,0-12,-0.2513919247622998,1,1,0,1,1
4363-EPUBP,Male,No,No,No,64,0,No,Yes,No,No,No,0,0,No,0.7486855203679965,-0.22216470807424885,Yes,True,False,False,False,True,0,True,True,49-72,-0.26723236861367494,0,0,0,0,0
4363-QJRHE,Female,No,No,Yes,23,1,Yes,No,No,Yes,Yes,0,1,Yes,0.8140601295181459,1.1274776221350786,No,True,False,False,False,False,1,False,True,13-24,0.25822974726681724,0,3,0,0,0
4363-UDMTV,Female,Yes,Yes,No,39,0,No,No,No,Yes,No,1,1,Yes,-0.770173274602308,0.7911305221844458,Yes,False,True,False,False,True,0,False,True,25-48,-0.04860769559687019,0,2,0,0,0
4363-ZQEYX,Female,No,No,No,41,0,No,No,No,No,No,0,1,Yes,1.1212869196693647,-0.41501228268532736,No,True,False,False,False,False,0,True,True,25-48,-0.24272036320905502,0,1,0,0,0
4364-QWOEI,Male,No,Yes,No,23,1,Yes,No,No,No,No,0,1,No,-1.4459367215170622,-0.033734834049246376,No,True,False,False,True,False,1,False,True,13-24,-0.04867947583733009,0,3,1,0,0
4365-MSDYN,Male,No,Yes,No,8,1,No,No,No,No,No,0,0,Yes,-1.5942998241479707,-1.1528378828862202,No,False,False,False,False,False,0,True,False,0-12,-0.3117623984197145,1,1,1,1,0
4365-VPOEM,Female,No,Yes,No,61,0,Yes,No,Yes,Yes,Yes,0,0,Yes,1.196145928074458,0.6892122453640652,Yes,False,True,True,False,False,0,True,True,49-72,-0.17175403342081771,0,0,0,0,0
4366-CTOUZ,Female,No,No,No,50,1,No,No,Yes,No,Yes,1,1,Yes,1.1375458898206972,0.8440528556187544,No,False,True,False,False,True,1,False,True,49-72,-0.11109722836055573,0,4,0,0,0
4367-NHWMM,Female,No,No,No,1,0,No,No,No,No,No,0,0,Yes,-1.413080052669578,-1.2086221002034454,No,False,False,False,False,True,0,False,False,0-12,-0.2999247456360781,1,0,1,1,0
4367-YORQO,Male,Yes,No,No,71,1,No,No,No,No,No,0,0,Yes,-0.1699462931822858,-0.23026314343964133,Yes,False,False,False,True,False,0,True,False,49-72,-0.2772589192375398,0,1,0,1,1
4369-HTUIF,Male,Yes,No,No,6,1,No,Yes,No,No,No,1,0,Yes,0.6277594298674617,-1.0126301381501923,Yes,False,False,False,False,False,1,False,False,0-12,-0.1529988896233236,1,3,0,1,0
4369-NYSCF,Male,No,No,No,56,1,No,No,Yes,No,Yes,1,1,Yes,0.3093545977372014,0.5354279527657312,No,True,False,False,False,False,0,False,True,49-72,-0.17147054643238058,0,3,0,0,0
4373-MAVJG,Female,No,Yes,Yes,14,1,Yes,No,Yes,No,No,0,1,Yes,0.8225283431386314,-0.7033501545800495,Yes,False,False,False,False,False,1,False,False,13-24,-0.13807756569656243,0,3,0,1,0
4373-TSVIA,Female,Yes,No,Yes,60,1,No,No,No,No,No,0,1,No,1.4529021650475826,-0.7460286633003986,No,True,False,True,False,False,0,False,True,49-72,-0.31399677482686494,0,2,0,0,0
4373-UZUKH,Male,No,Yes,Yes,55,1,No,No,No,Yes,No,1,0,No,0.3665997218116843,0.2542918745048438,No,False,False,False,False,True,0,False,False,49-72,-0.19908101044819354,0,2,0,1,0
4373-VVHQL,Male,No,No,No,1,1,No,No,No,No,No,0,0,Yes,-0.740703891203018,-1.2004950050566792,No,False,False,False,True,False,0,False,False,0-12,-0.25052082284918076,1,1,0,1,1
4374-YMUSQ,Male,No,No,No,34,1,Yes,Yes,Yes,Yes,Yes,1,1,No,1.6812052042558754,0.37755349993988135,No,True,False,True,False,False,1,False,True,25-48,-0.0764797847368856,0,4,0,0,0
4375-JRUWA,Male,No,No,No,14,1,No,No,No,No,No,1,1,Yes,0.11356949883157338,-0.7272524122459549,Yes,False,False,False,False,False,0,True,False,13-24,-0.14845612277572431,0,3,0,1,0
4376-KFVRS,Male,No,Yes,Yes,72,1,Yes,Yes,Yes,Yes,Yes,1,1,Yes,1.6066849243956016,2.248279786582082,No,False,True,True,False,False,1,False,True,49-72,-0.06917261425372784,0,4,0,0,0
4377-VDHYI,Male,No,Yes,Yes,32,1,No,Yes,Yes,No,No,0,1,Yes,0.819141057690437,0.019224347675400103,No,True,False,False,True,False,1,False,True,25-48,-0.1267115745993025,0,3,0,0,0
4378-BZYFP,Male,No,No,No,17,1,No,No,No,No,No,0,0,Yes,-1.5621206123901252,-1.0690489649121273,No,True,False,False,False,True,0,True,True,13-24,-0.30834295740151485,0,1,1,0,0
4378-MGSMP,Male,Yes,No,Yes,52,1,No,No,No,No,No,0,1,No,-0.4592204704580753,0.10930613478832416,No,False,False,False,True,False,0,True,False,49-72,-0.2066369101523946,0,2,0,1,1
4378-MYPGO,Male,No,Yes,Yes,68,1,No,Yes,Yes,Yes,No,1,1,Yes,1.308603804954507,1.7180533598909067,No,False,True,False,False,False,1,False,True,49-72,-0.09935353014040581,0,4,0,0,0
4380-CSSQS,Female,No,Yes,Yes,59,0,No,No,No,No,Yes,0,0,Yes,0.4163928179001398,0.7616355128961309,No,True,False,True,False,False,0,False,True,49-72,-0.15784654716243274,0,0,0,0,0
4380-TSKYK,Female,No,Yes,Yes,37,0,Yes,No,No,No,Yes,0,0,Yes,-0.44363895739638165,-0.661707492243646,Yes,True,False,False,False,True,0,False,True,25-48,-0.2703671478257567,0,0,0,0,0
4381-DDFRU,Female,No,No,Yes,34,0,No,No,Yes,No,No,0,1,No,1.3919310269800855,-1.159695759143567,No,False,True,False,True,False,1,False,True,25-48,-0.3513270786942488,0,2,0,0,0
4381-MHQDC,Female,No,No,No,47,1,Yes,Yes,No,Yes,Yes,0,0,Yes,-0.05477858794368112,-0.03971244559296369,No,False,True,False,False,True,0,False,True,25-48,-0.2093936921000046,0,1,0,0,0
4385-GZQXV,Female,Yes,No,No,16,1,No,No,No,No,Yes,1,1,Yes,0.9427769765495275,-0.6000930565440553,Yes,False,False,False,True,False,1,False,False,13-24,-0.12682435118626878,0,4,0,1,1
4385-ZKVNW,Male,No,Yes,Yes,44,1,No,No,Yes,No,Yes,0,0,Yes,-0.39689441821130106,-0.17515038385746373,No,False,False,False,False,False,0,False,False,25-48,-0.2177074319530516,0,1,0,1,0
4389-UEFCZ,Female,No,Yes,No,72,1,Yes,Yes,No,Yes,No,1,1,Yes,1.3170720185749927,1.8698887873558094,No,False,True,False,True,False,1,False,True,49-72,-0.10111993124200844,0,4,0,0,0
4390-KYULV,Male,No,Yes,No,3,1,No,No,No,No,No,0,0,Yes,-1.5604269696660282,-1.1978746821882003,Yes,False,False,True,False,False,0,True,False,0-12,-0.31946231711603507,1,1,1,1,0
4391-LNRXK,Male,No,No,No,22,1,No,No,Yes,Yes,Yes,0,1,Yes,0.9597134037904987,-0.34149994346104984,No,False,False,False,False,False,1,False,False,13-24,-0.11948220648997925,0,3,0,1,0
4391-RESHN,Male,No,No,No,23,1,Yes,No,No,Yes,Yes,1,1,Yes,1.267956379576176,-0.20749499426524937,Yes,False,False,False,False,True,1,False,False,13-24,-0.09460440154264006,0,4,0,1,0
4392-SLYNZ,Male,Yes,Yes,Yes,34,1,No,No,No,No,No,0,0,No,0.8912902377369749,-0.31715141205660674,No,True,False,False,True,False,1,False,True,25-48,-0.20068720525303888,0,2,0,0,0
4393-GEADV,Male,No,Yes,Yes,70,1,Yes,Yes,Yes,Yes,Yes,1,1,No,1.6303959225329614,1.9920203985538159,No,False,True,True,False,False,1,False,True,49-72,-0.0830630354855755,0,4,0,0,0
4393-OBCRR,Female,No,No,No,3,1,No,No,No,No,No,0,0,No,-1.570588826010611,-1.189665701951794,No,True,False,False,False,True,0,True,True,0-12,-0.3028284186798085,1,1,1,0,0
4393-RYCRE,Male,No,No,No,44,1,No,Yes,Yes,Yes,No,1,1,Yes,1.335702088540061,0.6280195178761203,No,True,False,False,True,False,1,False,True,25-48,-0.10674375513709479,0,4,0,0,0
4395-PZMSN,Male,Yes,No,No,5,1,No,No,Yes,No,No,0,1,Yes,0.6413085716602385,-1.0515664982739952,No,False,False,False,True,False,1,False,False,0-12,-0.15855734944989308,1,3,0,1,1
4396-KLSEH,Male,No,No,No,4,1,No,No,No,No,No,0,0,Yes,-1.5841379678033878,-1.1930229906270324,No,False,False,False,True,False,0,True,False,0-12,-0.3226978385076203,1,1,1,1,1
4397-FRLTA,Female,No,No,No,4,1,No,No,No,No,No,0,0,No,-1.5739761114588051,-1.1842203434907363,No,False,False,False,False,True,0,True,False,0-12,-0.3093202019847199,1,1,1,1,0
4398-HSCJH,Female,No,No,No,3,1,Yes,No,No,No,Yes,1,0,Yes,-0.10220058421840067,-1.1550897228513193,Yes,False,False,False,True,False,0,False,False,0-12,-0.2327669362389439,1,2,0,1,1
4398-RRIYE,Female,No,Yes,No,46,1,Yes,No,No,No,No,0,0,Yes,0.42553848861026466,1.587106818793159,Yes,True,False,True,False,False,0,False,True,25-48,0.00890631224782011,0,1,0,0,0
4399-AJCFE,Male,Yes,Yes,Yes,7,1,No,No,Yes,No,Yes,1,0,No,-1.2836857485485573,0.9084677613840317,Yes,True,False,False,True,False,1,False,True,0-12,1.4854715134207743,1,3,1,0,0
4399-TQCEH,Male,No,Yes,No,47,1,No,Yes,Yes,Yes,Yes,0,0,Yes,-0.6167292437991084,-0.9292793054056734,No,False,False,False,True,False,0,True,False,25-48,-0.32444904460286944,0,1,0,1,1
4402-FTBXC,Male,No,No,No,54,1,No,Yes,No,Yes,No,1,0,No,0.7852682032084943,0.6919717728849318,No,False,False,False,False,True,1,False,False,49-72,-0.1467951691203696,0,3,0,1,0
4403-BWPAY,Male,No,No,No,14,1,Yes,No,No,No,No,0,0,Yes,-1.4164673381177724,-1.0871046271777394,No,True,False,True,False,False,0,True,True,13-24,-0.3047069173632014,0,1,1,0,0
4404-HIBDJ,Female,No,No,No,25,1,No,Yes,Yes,Yes,Yes,1,0,No,0.26023895873838465,-0.4557296435087993,Yes,True,False,False,False,True,0,False,True,25-48,-0.176347739378394,0,2,0,0,0
4407-QCWUY,Female,No,No,Yes,23,1,No,No,No,Yes,No,0,0,Yes,-0.43821930067927095,-0.35276733179550884,No,False,True,False,True,False,0,False,True,13-24,-0.13299997679890319,0,1,0,0,0
4410-YCYWI,Female,Yes,Yes,Yes,65,0,No,No,Yes,Yes,No,0,0,Yes,-1.079771164567263,0.18181538166451197,Yes,False,True,True,False,False,0,False,True,49-72,-0.2309078196870768,0,0,1,0,0
4412-YLTKF,Female,Yes,No,No,27,1,Yes,No,No,Yes,No,0,0,Yes,0.38726216304566924,-0.3444887492329086,Yes,False,False,False,True,False,1,False,False,25-48,-0.16504682825238878,0,2,0,1,1
4415-GXTUG,Male,Yes,No,Yes,42,1,Yes,No,No,No,No,0,1,No,-0.053084945219584095,0.5869459569127142,No,True,False,False,True,False,1,False,True,25-48,-0.10053840651814842,0,3,0,0,0
4415-IJZTP,Female,No,No,No,1,1,Yes,No,No,No,No,0,0,Yes,0.26701352963477326,-1.1883145979727345,Yes,False,False,False,True,False,1,False,False,0-12,-0.17647716023405738,1,2,0,1,1
