customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,tenure_group,AvgMonthlySpend,LongTermContract,isNewCustomer,MultipleServices,LowSpender
5474-LAMUQ,No,24,20.1,533.9,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,13-24,22.245833333333334,1,0,0,1
3468-DRVQJ,No,10,70.3,676.15,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0-12,67.615,1,0,0,1
1122-YJBCS,No,69,53.65,3804.4,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,49-72,55.13623188405797,1,0,0,1
4990-ALDGW,No,57,20.75,1118.8,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,49-72,19.628070175438594,1,0,0,1
4816-OKWNX,No,50,103.4,5236.4,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,49-72,104.728,1,0,1,0
3315-IKYZQ,No,28,50.8,1386.8,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,25-48,49.528571428571425,1,0,0,1
2810-FTLEM,No,16,50.15,762.25,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,13-24,47.640625,0,0,0,1
4747-LCAQL,No,25,79.0,1902.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,25-48,76.08,0,0,0,1
3411-WLRSQ,Yes,3,74.6,239.05,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0-12,79.68333333333334,0,0,1,0
0898-XCGTF,No,61,96.5,5673.7,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,49-72,93.01147540983607,1,0,1,0
8006-PYCSW,No,2,20.1,39.8,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0-12,19.9,0,0,0,1
8249-THVEC,No,51,19.4,997.75,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,49-72,19.563725490196077,1,0,0,1
8722-PRFDV,No,71,77.55,5574.35,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,49-72,78.51197183098591,1,0,0,0
2164-SOQXL,No,20,20.05,406.05,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,13-24,20.302500000000002,0,0,0,1
4020-KIUDI,No,6,19.85,138.85,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,0-12,23.141666666666666,0,0,0,1
5850-BDWCY,No,6,20.2,123.65,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0-12,20.608333333333334,0,0,0,1
2038-YSEZE,No,29,67.45,1801.1,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,25-48,62.106896551724134,0,0,0,1
0827-ITJPH,No,36,18.55,689.0,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,25-48,19.13888888888889,1,0,0,1
8799-OXZMD,No,28,29.75,790.7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,25-48,28.239285714285717,0,0,0,1
1925-TIBLE,No,7,86.5,582.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,0-12,83.21428571428571,0,0,1,0
1705-GUHPV,No,63,24.2,1618.2,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,49-72,25.685714285714287,1,0,0,1
4779-ZGICK,No,48,23.55,1173.35,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,25-48,24.444791666666664,1,0,0,1
0048-PIHNL,No,49,20.45,900.9,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,49-72,18.385714285714286,1,0,0,1
0818-OCPZO,Yes,27,81.45,2122.05,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,25-48,78.59444444444445,0,0,1,0
3967-KXAPS,No,72,92.3,6719.9,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,False,False,49-72,93.33194444444445,1,0,0,0
1447-GIQMR,No,1,69.15,69.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,0-12,69.15,0,0,1,1
3704-IEAXF,No,72,53.65,3784.0,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,49-72,52.55555555555556,1,0,0,1
6810-VCAEX,No,47,39.65,1798.65,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25-48,38.26914893617022,1,0,0,1
0674-EYYZV,No,1,54.65,54.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0-12,54.65,0,0,0,1
4480-MBMLB,No,36,104.8,3886.45,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,25-48,107.95694444444445,1,0,1,0
1395-OFUWC,No,43,29.3,1224.05,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,25-48,28.46627906976744,0,0,0,1
0822-QGCXA,Yes,27,83.85,2310.2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,25-48,85.56296296296296,0,0,0,0
0872-NXJYS,No,9,79.55,723.4,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0-12,80.37777777777778,0,0,1,0
2832-KJCRD,No,38,103.65,3988.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,25-48,104.96052631578948,0,0,1,0
3588-WSTTJ,Yes,35,99.05,3554.6,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,25-48,101.56,0,0,1,0
5090-EMGTC,No,59,100.05,6034.85,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,49-72,102.285593220339,1,0,1,0
2346-CZYIL,No,27,20.35,531.6,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,25-48,19.68888888888889,1,0,0,1
3798-EPWRR,Yes,2,43.95,85.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0-12,42.55,0,0,0,1
6258-NGCNG,No,7,23.5,173.0,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0-12,24.714285714285715,0,0,0,1
4186-ZBUEW,No,36,70.7,2511.95,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,25-48,69.77638888888889,1,0,0,1
5274-XHAKY,No,41,94.3,3893.6,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False,25-48,94.96585365853659,0,0,1,0
1442-BQPVU,No,13,29.15,357.15,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13-24,27.47307692307692,0,0,0,1
3978-YNKDD,No,19,20.85,467.5,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,13-24,24.605263157894736,1,0,0,1
4940-KHCWD,No,60,37.7,2288.7,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,49-72,38.144999999999996,1,0,0,1
9412-ARGBX,No,48,95.5,4627.85,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,25-48,96.41354166666667,1,0,1,0
1389-CXMLU,Yes,3,91.05,289.1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,0-12,96.36666666666667,0,0,1,0
9589-ABEPT,No,69,92.45,6460.55,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,49-72,93.63115942028986,1,0,1,0
9388-ZEYVT,No,43,44.15,1931.3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,25-48,44.913953488372094,1,0,0,1
0305-SQECB,No,11,36.05,402.6,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0-12,36.6,1,0,0,1
7605-SNLQG,No,45,50.25,2221.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,25-48,49.36777777777778,0,0,0,1
4670-TABXH,No,72,109.75,7758.9,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,False,49-72,107.76249999999999,1,0,1,0
5561-NWEVX,Yes,2,79.2,172.85,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,0-12,86.425,0,0,1,0
0064-SUDOG,No,12,20.3,224.5,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0-12,18.708333333333332,1,0,0,1
8561-NMTBD,No,67,112.35,7388.45,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,49-72,110.27537313432836,1,0,1,0
5161-XEUVX,No,37,94.3,3460.95,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,25-48,93.53918918918919,1,0,1,0
8292-FRFZQ,No,39,41.15,1700.9,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25-48,43.61282051282051,1,0,0,1
8591-NXRCV,No,41,74.65,3090.65,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,25-48,75.38170731707318,0,0,0,1
7895-VONWT,No,25,48.25,1293.8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,25-48,51.751999999999995,0,0,0,1
4526-RMTLL,No,8,76.15,645.8,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,False,0-12,80.725,1,0,0,0
6253-GNHWH,No,71,71.1,5224.95,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,49-72,73.59084507042253,1,0,0,1
4566-NECEV,No,5,96.55,500.1,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,0-12,100.02000000000001,0,0,1,0
8080-POTJR,No,30,79.3,2427.1,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,25-48,80.90333333333334,1,0,0,0
6906-MPARY,No,40,89.6,3488.15,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,25-48,87.20375,1,0,1,0
3662-FXJFO,No,54,20.5,1035.7,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,49-72,19.17962962962963,1,0,0,1
8107-RZLNV,No,72,106.3,7565.35,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,49-72,105.07430555555555,1,0,1,0
0516-OOHAR,No,28,100.35,2799.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,False,False,25-48,99.96428571428571,1,0,1,0
2027-CWDNU,No,18,85.6,1601.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,13-24,88.97222222222223,0,0,1,0
2737-WFVYW,No,2,45.25,85.5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,0-12,42.75,0,0,0,1
9912-OMZDS,No,59,106.15,6256.2,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,49-72,106.03728813559322,1,0,1,0
3733-ZEECP,No,22,51.1,1232.9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,13-24,56.040909090909096,0,0,0,1
